Id;IsEmpty;MaxSoldCopies;MetaProductId;Name;MkmUrl;MkmImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;Trend;FoilTrend;ExLow;FoilLow;Avg1;Avg7;Avg30;FoilAvg1;FoilAvg7;FoilAvg30;WeeklySales;MonthlySales;YearlySales;GlobalSales;WeeklyFoilSales;MonthlyFoilSales;YearlyFoilSales;GlobalFoilSales;WeeklySalesCount;MonthlySalesCount;YearlySalesCount;GlobalSalesCount;WeeklyFoilSalesCount;MonthlyFoilSalesCount;YearlyFoilSalesCount;GlobalFoilSalesCount;AvgCrossSaleCount;AvgCountPerSale;ScryfallId;OracleText;ProducedMana;ManaCost;Cmc;TypeLine;Power;Toughness;Colors;ColorIndicator;ColorIdentity;Keywords;Legality;Properties;ScryfallImageUriPng;EnExStock;EnExStockFoil;EnNmCollection;EnNmCollectionFoil;EnExSleeper;EnExSleeperFoil;VirtualStock;VirtualStockFoil;AllStock;AllStockFoil;AllCollection;AllCollectionFoil;AllSleeper;AllSleeperFoil;StrategyValue;StrategyFoilValue;StrategyType;StrategyFoilType;StrategyDateEnd;StrategyFoilDateEnd;DatePriceUpdate;DateSalesUpdate;DateStockUpdate;WishListCount;WishListFoilCount;WishListPrice;WishListFoilPrice;WantCount;CollectionNeed;EmptyListWantCount;Low;CtLow;CtFoilLow;DateCtPriceUpdate;UseForMetaPrice;CollectionBuyPrice;IsSleeper;IsFoilSleeper;Id;MetaproductId;Name;WebsiteUrl;ImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;CardType;GameId
727083;1;4;422854;Cinderella - Gentle and Kind;/en/Lorcana/Products/Singles/The-First-Chapter/Cinderella-Gentle-and-Kind;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727083/727083.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=6acb41562ac003fe8ba5bb21854ddf6f634d5339afe3fc428de499341a7ccce7;3;1;5434;The First Chapter;0,25;0,61;0,02;0,15;0,46;0,14;0,2;0,56;0,6;0,64;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.093;2024-02-29 12:13:04.573;2024-02-29 12:14:25.383;0;0;0;0;1;0;5;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727083;422854;Cinderella - Gentle and Kind;/en/Lorcana/Products/Singles/The-First-Chapter/Cinderella-Gentle-and-Kind;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727083/727083.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=6acb41562ac003fe8ba5bb21854ddf6f634d5339afe3fc428de499341a7ccce7;3;Uncommon;5434;The First Chapter;0;19
727084;1;4;422809;Goofy - Musketeer;/en/Lorcana/Products/Singles/The-First-Chapter/Goofy-Musketeer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727084/727084.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=dce11e1b44431f6685776f3781d30b6fc6260d791d6c367a9565a7185b4ca4ba;4;1;5434;The First Chapter;0,25;0,78;0,02;0,4;0,24;0,21;0,25;1,13;0,96;0,92;0;0;3;3;0;0;0;0;0;0;5;5;0;0;0;0;0;1,6666666667;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.100;2024-02-29 12:13:04.573;2024-02-29 12:14:25.383;0;0;0;0;4;0;7;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727084;422809;Goofy - Musketeer;/en/Lorcana/Products/Singles/The-First-Chapter/Goofy-Musketeer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727084/727084.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=dce11e1b44431f6685776f3781d30b6fc6260d791d6c367a9565a7185b4ca4ba;4;Uncommon;5434;The First Chapter;0;19
727085;1;4;422855;Hades - King of Olympus (V.1);/en/Lorcana/Products/Singles/The-First-Chapter/Hades-King-of-Olympus-V1;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727085/727085.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=0270e4ad2df30714f783b878e88f58f95b90195eb04b93eb674ae0b855f74da2;5;2;5434;The First Chapter;0,31;0,59;0,03;0,3;0,23;0,31;0,29;0,55;0,59;0,65;0;0;2;2;0;1;0;1;0;0;2;2;0;1;0;1;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.103;2024-02-29 12:13:04.573;2024-02-29 12:14:25.383;0;0;0;0;4;0;8;0,09;0;0;2023-12-03 15:56:46.587;1;0;0;0;727085;422855;Hades - King of Olympus (V.1);/en/Lorcana/Products/Singles/The-First-Chapter/Hades-King-of-Olympus-V1;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727085/727085.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=0270e4ad2df30714f783b878e88f58f95b90195eb04b93eb674ae0b855f74da2;5;Rare;5434;The First Chapter;0;19
727086;1;4;422856;Hades - Lord of the Underworld;/en/Lorcana/Products/Singles/The-First-Chapter/Hades-Lord-of-the-Underworld;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727086/727086.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bce2b6d2d3f6b5f5855d6cc5df73ebc8a8c2899745d5df2e4936d7ebe042c11e;6;2;5434;The First Chapter;0,56;3,03;0,02;1,75;0,57;0,47;0,57;3,33;3,12;3,15;0;0;2;2;0;0;0;0;0;0;5;5;0;0;0;0;0;2,5;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.110;2024-02-29 12:13:04.573;2024-02-29 12:14:25.387;0;0;0;0;5;0;8;0,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;727086;422856;Hades - Lord of the Underworld;/en/Lorcana/Products/Singles/The-First-Chapter/Hades-Lord-of-the-Underworld;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727086/727086.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bce2b6d2d3f6b5f5855d6cc5df73ebc8a8c2899745d5df2e4936d7ebe042c11e;6;Rare;5434;The First Chapter;0;19
727087;1;4;422806;Heihei - Boat Snack;/en/Lorcana/Products/Singles/The-First-Chapter/Heihei-Boat-Snack;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727087/727087.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=91fdc4b1bbfa0f9d0497d9ea1df71f7a08b59742800b7d319063db663d5e0397;7;0;5434;The First Chapter;0,2;0,8;0,02;0,03;0,07;0,07;0,23;0,36;0,94;0,64;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.117;2024-02-29 12:13:04.573;2024-02-29 12:14:25.387;0;0;0;0;0;0;4;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727087;422806;Heihei - Boat Snack;/en/Lorcana/Products/Singles/The-First-Chapter/Heihei-Boat-Snack;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727087/727087.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=91fdc4b1bbfa0f9d0497d9ea1df71f7a08b59742800b7d319063db663d5e0397;7;Common;5434;The First Chapter;0;19
727088;1;4;422857;Lefou - Bumbler;/en/Lorcana/Products/Singles/The-First-Chapter/Lefou-Bumbler;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727088/727088.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=72dca271d926f4cefb16ec7398ac3655296aa039bedc33fc70353f5c52130b80;8;1;5434;The First Chapter;0,12;0,47;0,02;0,02;0,15;0,09;0,14;0,61;0,46;0,55;0;0;4;4;0;0;0;0;0;0;8;8;0;0;0;0;0;2;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.123;2024-02-29 12:13:04.573;2024-02-29 12:14:25.387;0;0;0;0;7;0;7;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727088;422857;Lefou - Bumbler;/en/Lorcana/Products/Singles/The-First-Chapter/Lefou-Bumbler;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727088/727088.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=72dca271d926f4cefb16ec7398ac3655296aa039bedc33fc70353f5c52130b80;8;Uncommon;5434;The First Chapter;0;19
727089;1;4;422858;Lilo - Making a Wish;/en/Lorcana/Products/Singles/The-First-Chapter/Lilo-Making-a-Wish;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727089/727089.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=d80e62b66a54118450b5e4bc275010d667ad795565817444811bb6d9d96db2eb;9;2;5434;The First Chapter;2,62;6,36;1,25;3,99;2,87;2,61;2,71;6,25;6,47;5,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.127;2024-02-29 12:13:04.573;2024-02-29 12:14:25.387;0;0;0;0;4;0;8;3;0;0;2023-12-03 15:56:46.587;1;0;0;0;727089;422858;Lilo - Making a Wish;/en/Lorcana/Products/Singles/The-First-Chapter/Lilo-Making-a-Wish;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727089/727089.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=d80e62b66a54118450b5e4bc275010d667ad795565817444811bb6d9d96db2eb;9;Rare;5434;The First Chapter;0;19
727090;0;4;422859;Maximus - Palace Horse;/en/Lorcana/Products/Singles/The-First-Chapter/Maximus-Palace-Horse;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727090/727090.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=a568b5349d9ed337c43a633ca2776c00af434a034319d4635698b5154db072d1;10;13;5434;The First Chapter;0,9;3,21;0,1;1,79;0,86;0,74;0,78;3,07;3,09;3,1;0;0;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;2;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.133;2024-02-29 12:13:04.573;2024-02-29 12:14:25.387;0;0;0;0;4;0;8;0,7;0;0;2023-12-03 15:56:46.587;1;0;0;0;727090;422859;Maximus - Palace Horse;/en/Lorcana/Products/Singles/The-First-Chapter/Maximus-Palace-Horse;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727090/727090.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=a568b5349d9ed337c43a633ca2776c00af434a034319d4635698b5154db072d1;10;Super Rare;5434;The First Chapter;0;19
727091;0;4;422860;Maximus - Relentless Pursuer;/en/Lorcana/Products/Singles/The-First-Chapter/Maximus-Relentless-Pursuer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727091/727091.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=ddf9d43579b05d0f3517b02b71b63d15eb8f1023d8685befdbc4ea9d944531cd;11;1;5434;The First Chapter;0,16;0,53;0,02;0,2;0,19;0,11;0,17;0,62;0,47;0,56;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.140;2024-02-29 12:13:04.573;2024-02-29 12:14:25.390;0;0;0;0;0;0;4;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727091;422860;Maximus - Relentless Pursuer;/en/Lorcana/Products/Singles/The-First-Chapter/Maximus-Relentless-Pursuer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727091/727091.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=ddf9d43579b05d0f3517b02b71b63d15eb8f1023d8685befdbc4ea9d944531cd;11;Uncommon;5434;The First Chapter;0;19
727092;0;4;422861;Mickey Mouse - True Friend;/en/Lorcana/Products/Singles/The-First-Chapter/Mickey-Mouse-True-Friend;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727092/727092.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=7b7feef2bf9fb0dcc6eaca77134039005d5bbe7b4ac5bfdf1631880ff394ea0c;12;1;5434;The First Chapter;0,21;0,69;0,02;0,3;0,21;0,14;0,2;1,11;0,63;0,85;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.143;2024-02-29 12:13:04.573;2024-02-29 12:14:25.390;0;0;0;0;0;0;3;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727092;422861;Mickey Mouse - True Friend;/en/Lorcana/Products/Singles/The-First-Chapter/Mickey-Mouse-True-Friend;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727092/727092.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=7b7feef2bf9fb0dcc6eaca77134039005d5bbe7b4ac5bfdf1631880ff394ea0c;12;Uncommon;5434;The First Chapter;0;19
727093;1;4;422862;Minnie Mouse - Beloved Princess;/en/Lorcana/Products/Singles/The-First-Chapter/Minnie-Mouse-Beloved-Princess;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727093/727093.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=f9e5c7f0c467af5319214053b207390570903dc49ef7e59cac5ee8b16835c58d;13;0;5434;The First Chapter;0,1;0,2;0,02;0,04;0,09;0,06;0,09;0,14;0,2;0,23;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.150;2024-02-29 12:13:04.577;2024-02-29 12:14:25.390;0;0;0;0;0;0;2;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727093;422862;Minnie Mouse - Beloved Princess;/en/Lorcana/Products/Singles/The-First-Chapter/Minnie-Mouse-Beloved-Princess;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727093/727093.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=f9e5c7f0c467af5319214053b207390570903dc49ef7e59cac5ee8b16835c58d;13;Common;5434;The First Chapter;0;19
727094;1;4;422863;Moana - Of Motunui;/en/Lorcana/Products/Singles/The-First-Chapter/Moana-Of-Motunui;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727094/727094.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=9d767cf5c2ba7036fe8aee9d35f6d76d064680f7792e77c019bd62822f76ad3c;14;2;5434;The First Chapter;0,25;0,57;0,02;0,15;0,18;0,25;0,28;1;0,53;0,57;0;0;3;3;0;0;0;1;0;0;4;4;0;0;0;1;0;1,25;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.153;2024-02-29 12:13:04.577;2024-02-29 12:14:25.390;0;0;0;0;4;0;8;0,09;0;0;2023-12-03 15:56:46.587;1;0;0;0;727094;422863;Moana - Of Motunui;/en/Lorcana/Products/Singles/The-First-Chapter/Moana-Of-Motunui;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727094/727094.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=9d767cf5c2ba7036fe8aee9d35f6d76d064680f7792e77c019bd62822f76ad3c;14;Rare;5434;The First Chapter;0;19
727095;1;4;422864;Mr. Smee - Loyal First Mate;/en/Lorcana/Products/Singles/The-First-Chapter/Mr-Smee-Loyal-First-Mate;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727095/727095.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=c05e1cec61731c481382e9d2c539aab94fac24ad94da3ca431ab54e912413969;15;0;5434;The First Chapter;0,08;0,16;0,02;0,03;0,04;0,05;0,08;0,13;0,14;0,2;0;0;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;1;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.160;2024-02-29 12:13:04.577;2024-02-29 12:14:25.390;0;0;0;0;2;0;6;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727095;422864;Mr. Smee - Loyal First Mate;/en/Lorcana/Products/Singles/The-First-Chapter/Mr-Smee-Loyal-First-Mate;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727095/727095.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=c05e1cec61731c481382e9d2c539aab94fac24ad94da3ca431ab54e912413969;15;Common;5434;The First Chapter;0;19
727096;1;4;422865;Prince Phillip - Dragonslayer;/en/Lorcana/Products/Singles/The-First-Chapter/Prince-Phillip-Dragonslayer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727096/727096.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=51f19ec5386195e09c8b8e99d26e34090303a5491cd5ed84e5fa662f710e8d54;16;1;5434;The First Chapter;0,43;1,94;0,02;0,09;0,21;0,29;0,44;2,13;2,05;2,35;0;0;3;3;0;0;0;1;0;0;4;4;0;0;0;1;0;1,25;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2023-09-19;2023-09-19;2024-02-29 11:58:54.163;2024-02-29 12:13:04.577;2024-02-29 12:14:25.393;0;0;0;0;3;0;7;0,02;0;0;2023-12-03 15:56:46.587;1;0;0;0;727096;422865;Prince Phillip - Dragonslayer;/en/Lorcana/Products/Singles/The-First-Chapter/Prince-Phillip-Dragonslayer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/1TFC/727096/727096.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20230919%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20230919T195635Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=51f19ec5386195e09c8b8e99d26e34090303a5491cd5ed84e5fa662f710e8d54;16;Uncommon;5434;The First Chapter;0;19
